"HP","HP3k","HP400k","Hamilton","BW","linear","quad","BN","UC","combined cycle","date"
"54",3.77565415503273,4.17948395871485,0.678764296113854,2.44801536807097,4.69492728458859,3.23494949494949,6.43347041847039,2.44801536807097,0.88149,3.1870277273616,2002-07-01
"55",1.76560298615931,2.23555160613716,-0.877330824977946,1.04199237329894,2.8983267768392,1.66071428571431,4.54521531100477,1.04199237329894,0.59076,3.1887617363681,2002-10-01
"56",-1.23984072729883,-0.811209990569893,-3.95398812643438,1.07008977318114,0.0540158775573149,-1.38684210526316,1.46801594503498,1.07008977318114,0.20088,1.66578952252792,2003-01-01
"57",-1.29642300822854,-0.918966152850658,-4.11490644664016,-1.47284429132298,0.125513325056267,-1.52347247428918,1.3153311390692,-1.47284429132298,-0.037111,-0.379701509209893,2003-04-01
"58",-1.71240043606932,-1.40568803554513,-4.73335278231636,-1.60696796847736,-0.225711835600208,-2.11642314436003,0.756808883693765,-1.60696796847736,-0.16127,-1.02972838273567,2003-07-01
"59",-1.84678512649907,-1.61917902683635,-5.12163833672912,-0.144104098335689,-0.346231835126498,-2.48220338983049,0.453181439288642,-0.144104098335689,-0.28826,-1.40770576977135,2003-10-01
"60",1.04500489309254,1.28733319334134,-1.98317697660744,-1.20695270936224,2.58336723657194,0.636557377049144,3.37857218402962,-1.20695270936224,-0.4406,-1.2698556002559,2004-01-01
"61",0.215638793391747,0.445412126321713,-2.70001771905922,0.793162613791979,1.76273374849894,-0.0950290851401121,2.52395557905871,0.793162613791979,-0.44269,0.478143921744275,2004-04-01
"62",-0.771990451201958,-0.58773020381031,-3.75162717828135,1.53215581435401,0.771573061904841,-1.1552995391705,1.43117799539169,1.53215581435401,-0.3486,0.388272259947566,2004-07-01
"63",-0.904733256755407,-0.770539737948639,-3.98370972181289,-0.501832411187939,0.624215719482097,-1.39885912698415,1.1758470695971,-0.501832411187939,-0.15038,-0.131614657318588,2004-10-01
"64",-3.06918410068988,-3.05618712775299,-6.65478134143964,-0.281908162471437,-1.62215149064087,-4.06812500000001,-1.3022596153846,-0.281908162471437,0.10619,-0.688595763672521,2005-01-01
"65",-1.29332741674494,-1.34174353962726,-5.10471085110018,-1.05102795261969,0.0784824331442127,-2.53356643356645,0.297526354242763,-1.05102795261969,0.41242,-2.23448405501823,2005-04-01
"66",-1.92327404743494,-2.05089669116722,-6.08937389861001,-0.738684017550615,-0.672828437162097,-3.53473541383991,-0.568636762710526,-0.738684017550615,0.70675,-1.26586513174981,2005-07-01
"67",-3.42316713198193,-3.67630622601521,-8.23973035411026,0.508714192594926,-2.34422800722784,-5.70000000000002,-2.4498186815284,0.508714192594926,0.92952,-1.71466425645965,2005-10-01
"68",-2.6270645237706,-2.97554193395442,-7.99107480118218,-1.4535537986188,-1.7328931722399,-5.47634271099744,-1.97428754110342,-1.4535537986188,0.99272,-2.63623812239005,2006-01-01
"69",-2.17173585440929,-2.5951629615441,-8.0273285588114,-1.26063261511017,-1.48375358792667,-5.54608695652175,-1.8014364447555,-1.26063261511017,0.81132,-2.72319844293701,2006-04-01
"70",0.0795391367518619,-0.338271392892182,-5.87504500122262,-0.202450579127356,0.599516499168046,-3.4383501006036,0.389047619047631,-0.202450579127356,0.54645,-2.57667796138272,2006-07-01
"71",1.87752901239088,1.53139753743238,-3.83143599337896,0.237242810099052,2.28491740350056,-1.44553990610331,2.32357707891185,0.237242810099052,0.30368,-0.922719622608894,2006-10-01
"72",5.7512283654298,5.61063414107096,1.03676766358032,1.20237450092701,6.18465580404188,3.37070015220704,6.75926508700479,1.20237450092701,0.082676,0.391995756446649,2007-01-01
"73",4.56236889689552,4.59185645396235,0.721522969993373,2.38568096143815,5.08530521197787,3.00629396519807,6.05889670492411,2.38568096143815,0.056788,3.48311450681872,2007-04-01
"74",4.70912606792726,4.91312635162987,1.84037758304567,2.36877395095291,5.42311533244847,4.08064864864863,6.7442901849218,2.36877395095291,0.091186,3.20506936965052,2007-07-01
"75",3.92174374587901,4.27101491326852,1.94990343141703,0.268401101937761,4.87827383929671,4.14968421052629,6.44008749145593,0.268401101937761,0.059753,3.61294544687367,2007-10-01
"76",5.1232785691441,5.65205761749451,4.31919250959814,0.483896439435141,6.40101330365875,6.48988380041013,8.27617645512382,0.483896439435141,-0.0014317,2.8863855011607,2008-01-01
"77",3.01137595051105,3.64295680746068,3.05461529599484,1.11593201838265,4.60583360884101,5.19720279720283,6.58672466773731,1.11593201838265,-0.19605,4.12020254573168,2008-04-01
"78",2.05515931185747,2.74905448510887,2.79981162398889,1.07550235791321,3.97163834926095,4.9175592340149,5.94762658227847,1.07550235791321,-0.34656,3.11321091300811,2008-07-01
"79",3.56316606611611,4.36035615526077,5.29604634440005,-0.666542465818731,5.83115690881327,7.40617088607598,7.94091654946084,-0.666542465818731,-0.43308,2.66326524206343,2008-10-01
"80",5.00886310387426,5.94922038308147,8.02575409471237,0.464572324370559,7.66279327344044,10.1507407407407,10.0469749322493,0.464572324370559,-0.60415,3.54842427305836,2009-01-01
"81",7.73148593802284,8.89728664332836,12.5790037108186,2.50117556995086,10.8627030250561,14.7573923517013,13.768377575342,2.50117556995086,-0.77119,5.0951361461917,2009-04-01
"82",9.25558241365755,10.6890187762746,16.2967269513796,5.57936958370315,12.9606030216887,18.5677931237144,16.5088745224802,5.57936958370315,-0.88431,7.86248518063742,2009-07-01
"83",7.30918071304393,8.93554653286608,16.288429596936,6.08780280980635,11.6307379719715,18.6676419965576,15.5832945226283,6.08780280980635,-0.8656,10.2734493504635,2009-10-01
"84",3.43126232300907,5.10898378123207,13.7032007401612,3.48426377283368,8.34588836851732,16.183893557423,12.2662155559898,3.48426377283368,-0.67617,9.80225153037334,2010-01-01
"85",1.37360718208586,3.02001835032894,12.5617229781053,0.439373750708468,6.83377908543515,15.1458276333789,10.4927921128355,0.439373750708468,-0.25019,7.10386819652709,2010-04-01
"86",-1.26140909262077,0.253421679701461,10.3289818485783,-0.76945996059691,4.62869423228835,13.0060144346432,7.77262703214987,-0.76945996059691,0.16205,5.41848043942118,2010-07-01
"87",-3.25981594906563,-1.95323104822646,8.29699433272242,-0.122271359374367,2.92655667420223,11.0549895506792,5.37694163643411,-0.122271359374367,0.45617,3.5956343618812,2010-10-01
"88",-3.7452866188315,-2.66966233726848,7.59228198719316,-1.19246237904928,2.61307477087632,10.4302349336057,4.36199778685733,-1.19246237904928,0.67909,2.43742671946913,2011-01-01
"89",-4.36945261280212,-3.54747061721622,6.53631092885891,-0.817796269524686,2.03220833506294,9.44816479400748,3.06084948759107,-0.817796269524686,0.9209,1.7946109974899,2011-04-01
"90",-3.65154698150894,-3.05731015915916,6.85147832893722,-0.328837569955132,2.70766738710599,9.84551892551895,3.13140308966396,-0.328837569955132,1.0834,1.31565959919161,2011-07-01
"91",-5.7141079837379,-5.4099332797324,3.92481063567024,0.455378178962751,0.472464126166439,6.97035355948401,0.0980719140607107,0.455378178962751,1.1468,1.74277941534686,2011-10-01
"92",-4.83695129329334,-4.78547440936794,3.98809924000005,-0.000527494502416886,1.11855356663705,7.08821879382887,0.0582323714600932,-0.000527494502416886,1.2992,0.241953802909126,2012-01-01
"93",-3.30809450922786,-3.44696015569778,4.89257868631165,-1.74474176746101,2.37757296319991,8.0613818348204,0.829111729220102,-1.74474176746101,1.6051,0.406316652520346,2012-04-01
"94",-1.93196955297952,-2.20164034840636,5.83460599856167,0.260290716936076,3.47795461341538,9.08779395296753,1.60820968645018,0.260290716936076,2.0697,0.775864885964492,2012-07-01
"95",-1.50814928453082,-1.87989618357199,5.86536563656873,1.02920227183936,3.63186000940214,9.20697368421051,1.4841304937602,1.02920227183936,2.6089,1.99921954104319,2012-10-01
"96",-0.0163959846634611,-0.426647183124913,7.20886618769069,0.70283923910383,4.90176196035951,10.6618556701031,2.63145381864089,0.70283923910383,2.9815,2.33893199885333,2013-01-01
"97",1.016654664165,0.615539977398868,8.27875135014094,0.457081660954147,5.76550709557704,11.8635388175889,3.47731384962603,0.457081660954147,2.9972,3.19191466645825,2013-04-01
"98",0.700574100818073,0.309794794143158,7.95396236965729,1.61273603118213,5.31890171869866,11.6707482993197,2.95257266542981,1.61273603118213,2.7693,3.7969212523226,2013-07-01
"99",-0.0474406803030547,-0.44343631862327,7.06751878436751,1.301418378156,4.46670900613419,10.9071515151515,1.9079735973597,1.301418378156,2.418,3.81354696879,2013-10-01
