"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"113",-4.71772577968281,-3.34253131126545,-5.81065139982553,8.33170204503398,-4.22691209139956,-8.59361422318824,-5.69428828566349,-1.4678,-2.22666220385988,2017-04-01
"114",-6.0939894759286,-5.03280112992599,-7.90785730113652,7.49277166260893,-6.57671775622978,-10.614964922472,-2.29184269301632,-0.64544,-3.22522000702668,2017-07-01
"115",-5.29924024334474,-4.52828770889374,-7.79852801716308,7.94210885483673,-6.72158273381294,-10.4355557499289,-2.81230091787031,-0.021019,-3.93773315859128,2017-10-01
"116",-4.46548511925732,-3.95386022705242,-7.5886575634861,7.8696984865723,-6.76449848024316,-10.161820711503,0.41695704574726,0.52829,-3.6874727865573,2018-01-01
"117",-4.73840512869995,-4.48753463095161,-8.60750651021959,1.17957048852071,-8.0690440515433,-11.1129593810445,-0.279244591112387,0.52465,-2.95608855775877,2018-04-01
"118",-4.13117281081716,-4.1105121062426,-8.70662390244382,4.25769190101488,-8.4615187629272,-11.1482164549066,-1.54755052879606,0.45435,-4.34942374409079,2018-07-01
"119",-4.27288040629193,-4.47425598326259,-9.63771912605102,1.86733525512554,-9.7173951048951,-12.013423358251,-0.850097171670876,0.3948,-4.09103708433462,2018-10-01
"120",-4.29065637763662,-4.70044708081602,-10.5030806586916,2.42124514308429,-10.937816091954,-12.8120829396945,-2.16695050987974,0.3484,-4.72049495988501,2019-01-01
"121",-3.96912550103488,-4.56149291638019,-11.021378626922,-0.481918929939695,-11.8320736891828,-13.2656387070652,-1.96719375595569,0.071093,-5.21279011288351,2019-04-01
"122",-4.66263508199123,-5.44475979775063,-12.7232983830501,-7.28423192894854,-13.9657254682695,-14.8984166861858,-2.4626691627814,-0.7781,-5.72651313782579,2019-07-01
"123",-4.95294481631606,-5.9187544541839,-14.1235249693464,-9.3554450266283,-15.8460102960103,-16.2281771841695,-4.39686157604382,-1.5187,-7.57073140603124,2019-10-01
"124",-1.15704386969458,-2.16493401830749,-10.7934274633868,-10.300631448404,-12.9056502811536,-12.8499854888445,-0.579984118435274,-0.91079,-8.8315787120211,2020-01-01
"125",-0.255069375319295,-1.25862017317769,-10.1811946412247,-9.61673806027403,-12.6705234899329,-12.196410862705,4.48438129708142,0.0538,-6.20089689378233,2020-04-01
"126",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-07-01
"127",NA,NA,NA,NA,NA,NA,NA,NA,NA,2020-10-01
"128",NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-01-01
"129",NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-04-01
