"HP","HP3k","HP400k","Hamilton","linear","quad","BN","UC","combined cycle","date"
"57",1.11868745222583,1.54050795046859,8.67467390004933,15.1705092206073,9.63745859680819,7.51042108814664,5.12500957248434,-1.2442,5.05876438901111,2003-04-01
"58",0.682416717616405,1.07444349957066,8.55426130970699,16.7656263823134,9.59518072289154,6.9729671298434,7.25565195868467,-1.4405,5.69123206922612,2003-07-01
"59",-0.241221857812775,0.0935169100940243,7.76556378665302,17.4074823787786,8.88528399311534,5.83295535081504,1.34190143974077,-1.9857,5.8662354760813,2003-10-01
"60",-0.814338212525286,-0.553032977479091,7.1971221143736,14.8175476105064,8.39675070028011,4.96271545827634,0.052906808528723,-2.5085,4.54271751883151,2004-01-01
"61",-0.774643425415206,-0.582304138440094,7.21589077260231,14.5086115237526,8.5007660738714,4.69659606585216,1.31112389067293,-2.9308,3.65803894881886,2004-04-01
"62",-0.805538523106719,-0.67941239202321,7.12800889280621,10.2189024360853,8.50232558139535,4.34475650652476,2.49331969336214,-3.4682,3.72563800811585,2004-07-01
"63",-0.0127875039450203,0.0775948578333612,7.97928929044028,12.0542095956876,9.45640020898642,4.90771547321333,3.78326076296323,-3.8611,3.28169759634725,2004-10-01
"64",-0.817740606602285,-0.785141664444637,7.07018493549441,11.7477702947906,8.64586312563839,3.76847548518896,3.18823937383589,-4.5281,4.16015053950015,2005-01-01
"65",-0.243810805008025,-0.245773003370232,7.61789808113647,10.7754678229199,9.30269662921347,4.07496481047045,1.52807249577124,-4.9085,3.39270086012343,2005-04-01
"66",-0.0193694473089749,-0.043990940689099,7.84035396644333,12.188597555848,9.64166056166059,4.0603949673515,4.32814464131906,-5.1203,3.38647851176127,2005-07-01
"67",0.320380522787872,0.288586701712092,8.22765463821435,12.7754392265576,10.155016722408,4.20782331273213,4.03961450541827,-5.2392,4.00409742555233,2005-10-01
"68",0.744718848279803,0.72367527836505,8.77019001248811,16.7344208685871,10.8354838709677,4.50173898123006,4.96518709527592,-4.9714,4.24460752598412,2006-01-01
"69",1.22719561515808,1.23621246101663,9.45863690334514,7.87346595483706,11.6762068176619,4.92793772351263,6.05278639154931,-3.8363,5.15724604256581,2006-04-01
"70",1.26569976829748,1.30864944348758,9.7167691660272,0.888366840412459,12.0958566629339,4.92847844344905,5.91675635953997,-2.6475,4.80348545767351,2006-07-01
"71",1.58796712403336,1.67714001078096,10.3239734103705,8.11209574430433,12.8788815789474,5.26931497558331,5.82807947661026,-1.8233,4.27019197924495,2006-10-01
"72",1.17055105265905,1.29291122574713,10.1258498717208,10.4609755771903,12.8598367697595,4.8271019619188,5.35645872176388,-0.61559,5.46691273172866,2007-01-01
"73",2.08979521264646,2.27561211605237,11.4354971569252,9.25918282748091,14.3738901746266,5.85861752386054,6.73147974934108,1.3737,5.72952166952564,2007-04-01
"74",2.13841122380418,2.38875377865878,11.8996942201923,8.7296172788331,15.0562770562771,6.04364873222013,10.1888729115665,3.0961,6.77058413133907,2007-07-01
"75",1.88964415476343,2.1947845268329,12.0366186661275,6.70746557774211,15.420404040404,5.91209120912089,6.76289544455468,4.759,7.57397793406502,2007-10-01
"76",1.0089748021698,1.33740884880984,11.3913000587983,8.21870418324605,14.9986534653465,5.03476878276064,4.19410582106596,6.3818,7.07939089394112,2008-01-01
"77",-0.597012524354881,-0.301456295851153,9.72391376418869,0.0823597211141305,13.5333721607455,3.20273789800456,0.335706823885794,7.9245,6.57762633802637,2008-04-01
"78",-0.908231606826973,-0.658930469163437,9.26713829178846,0.965239101129896,13.2757662288217,2.60487303958178,-0.507948701999765,9.2209,4.31140576624546,2008-07-01
"79",-2.97545286698966,-2.84291030392532,6.64687291362316,5.49879917807581,10.81357356236,-0.0673690387282306,-1.26361262077649,9.3889,4.11837712877729,2008-10-01
"80",-3.84207064011781,-3.85622893632672,5.01046337674137,4.45727576372803,9.30862637362637,-1.70345117147005,-5.88878616602584,9.1932,3.05094411514901,2009-01-01
"81",-3.40972447490415,-3.55546271465258,4.68474807118784,1.21146435943061,9.10970350404313,-2.01931128296849,-1.07516059578903,8.7492,1.47241475110139,2009-04-01
